store_id,store_name,sku,product_link,title,profit_rate,sell_price,purchase_price,offer_id,online_status,stock,published_at,source_file
106637,丽丽二号,1469569193,https://www.ozon.ru/product/1469569193,1:64 Mini машинка на радиоуправлении/ UPCLOUD/Автомобильные фары + подвесная коробка,36.2,75.43,29.5,mz-230726-1469569193,selling,1,2026-07-23T03:28:31.083Z,published.jsonl
106637,丽丽二号,1629780149,https://www.ozon.ru/product/1629780149,"Детский электромобиль Jeep Rubicon Мощный, полный привод, колеса EVA, пульт",60.12,1856.32,300,mz-230726-1629780149,selling,1,2026-07-23T03:23:24.207Z,published.jsonl
106637,丽丽二号,1907037305,https://www.ozon.ru/product/1907037305,WELLY мотоцикл металлическая коллекционная масштабная модель 1:18 Suzuki Hayabusa красный,126.02,68.96,14.8,mz-230726-1907037305,selling,1,2026-07-23T03:25:38.744Z,published.jsonl
106637,丽丽二号,1907037466,https://www.ozon.ru/product/1907037466,WELLY машинка металлическая коллекционная масштабная модель 1:24 Mercedes-Benz G63 AMG 6X6 золотой,43.06,164.56,50.8,mz-230726-1907037466,selling,1,2026-07-23T03:25:26.855Z,published.jsonl
106637,丽丽二号,1907037500,https://www.ozon.ru/product/1907037500,WELLY машинка металлическая коллекционная масштабная модель 1:38 Mercedes-Benz G63 AMG 6X6 золотистый,82.19,69.56,20.9,mz-230726-1907037500,selling,1,2026-07-23T03:25:54.339Z,published.jsonl
106637,丽丽二号,2137680315,https://www.ozon.ru/product/2137680315,"4х4! Детский электромобиль Багги UTV, колеса EVA, пульт",46.64,1822.96,355,mz-230726-2137680315,selling,1,2026-07-23T03:28:36.212Z,published.jsonl
